text_string,occurs_100k
taggia,0.03787
lake district,0.0375
acropolis,0.03747
crete,0.03746
ungvar,0.03745
scotsbrig,0.03741
olimpia,0.03737
mississippi,0.03737
st john s wood,0.03736
west country,0.03728
lahore,0.03727
kansas,0.03722
new york city,0.03721
saratoga,0.0372
nutfield,0.03712
emilia,0.03705
vietnam,0.03704
fontainebleau,0.03702
abbotsford,0.037
zurich,0.03699
cambridgeshire,0.03697
longnor,0.03694
siena,0.03669
newlands,0.03668
kentish town,0.03667
nairobi,0.03664
gethsemane,0.0365
guadeloupe,0.03648
iran,0.03644
ponsonby,0.0363
selborne,0.03628
westminster bridge,0.03626
plashet,0.03626
natal,0.03619
holborn,0.03605
road,0.03602
aleppo,0.036
elfrida,0.03599
lombardy,0.03591
white house,0.03581
pittsburgh,0.03577
tucson,0.03575
urdu,0.03571
new orleans,0.03571
lausanne,0.03564
albania,0.03558
lancaster,0.03556
garden of eden,0.03555
glens,0.0355
judd street,0.03547
anyuta,0.03546
st pancras,0.03544
louisiana,0.03538
libya,0.03537
baltimore,0.03534
st hilaire,0.03533
zagreb,0.03531
wortley hall,0.03525
touraine,0.03524
fiesole,0.0352
new guinea,0.0352
santa barbara,0.03516
wakefield,0.03516
malplaquet,0.03512
santa,0.03511
miss valley,0.03506
tyrol,0.03496
raleigh,0.03496
trastevere,0.03496
panama,0.03494
aldershot,0.03492
montelimar,0.03489
zakopane,0.03484
whitecliffe,0.03484
miami,0.03479
leonora,0.03479
chaillot,0.03478
ontario,0.03476
chianti,0.03475
rue vaugirard,0.03469
kuwait,0.03469
monaco,0.03461
maddox street,0.03457
hyde park corner,0.03457
lithuania,0.03453
burnham,0.03441
orkney,0.03441
battersea,0.03441
porthcawl,0.03425
inkerman street,0.03425
rupert,0.03413
falmouth,0.0341
port said,0.03407
new jersey,0.03407
eastbourne,0.03397
flamingo park,0.03397
bithynia,0.03388
jordan hill,0.03378
kings road,0.03364
greenpark,0.03361
tiber,0.03358
baku,0.03353
corinth,0.0335
wilmington,0.03345
alverston,0.0334
grand hotel,0.03336
oregon,0.0333
tokyo,0.03302
sidmouth,0.03287
qadian,0.03285
balkans,0.03283
fullerton,0.0328
st albans,0.03271
montego bay,0.03269
san cristoforo,0.03269
greenfields,0.03269
epsom,0.03262
templand,0.03261
silverton,0.0326
vermont,0.03254
galicia,0.03254
alethe,0.03251
stratford,0.0325
gaborone,0.03249
mechlin,0.03244
spitalfields,0.03234
berwick street,0.03233
borneo,0.03222
victoria station,0.03217
maine,0.03214
novocherkask,0.03213
hampton,0.03213
brook street,0.03208
monmouth,0.03203
blois,0.03198
grenoble,0.03196
samarkand,0.03189
u s s r ,0.03184
cameroon,0.03183
dorchester,0.03179
euston,0.03178
rhone,0.03173
edom,0.03166
brompton,0.03155
gravesend,0.03147
raya,0.0314
mumbai,0.03135
silver sea,0.03132
aethiopia,0.0313
milsom street,0.03115
manam island,0.03115
la vallee,0.03103
holyrood,0.03099
george street,0.03097
euston road,0.03096
martinique,0.03081
oxon,0.03076
the hague,0.03065
holmdale,0.03049
lwow,0.03048
aden,0.03044
central park,0.0304
market square,0.03037
paternoster square,0.03029
bronia,0.03024
duala,0.03017
niger,0.03016
hyderabad,0.03016
sante,0.03012
oran,0.02988
soho square,0.02988
rutland gate,0.02985
wonderland,0.02985
guernsey,0.02984
varna,0.0298
leicestershire,0.0298
hetty,0.0298
mortlake,0.02975
belton,0.02972
sandhurst,0.02971
long island,0.02969
thebes,0.02965
chambery,0.02964
lungi,0.02962
st martin,0.02961
annabella,0.02961
goa,0.02959
grove,0.02958
zanzibar,0.02957
finsbury park,0.02956
palace,0.02953
san vivaldo,0.02951
florence nightingale,0.0295
lucknow,0.02938
calvary,0.02936
abissinia,0.02933
ramu river,0.02931
tunbridge,0.0293
northern ireland,0.02929
st ives,0.02926
yellow river,0.0292
hinduism,0.02918
windsor castle,0.02915
pau,0.02912
ravensbriick,0.02909
bangkok,0.02909
dohnavur,0.02908
ashford,0.02908
jutland,0.02906
koshala,0.02904
deptford,0.02904
samaria,0.02904
pa,0.02904
himalayas,0.02902
buffalo,0.029
luxembourg gardens,0.02894
lotte,0.02894
gorst road,0.02894
belsize park,0.02889
oxfordshire,0.02888
basra,0.0288
passy,0.02872
colville,0.02872
hanover street,0.02865
henley,0.02864
kensington high street,0.02864
beuno,0.02857
south london,0.02856
notting hill gate,0.02854
northampton,0.02849
u k ,0.02843
duddington,0.02843
olympia,0.02841
darlington,0.02841
bermondsey,0.02838
happy valley,0.02836
colmar,0.02835
meryton,0.02828
frome,0.02827
sierra leone,0.02817
masarwa,0.0281
beaulieu,0.02809
adele,0.02806
eome,0.02798
megara,0.02798
louvain,0.02788
ljubljana,0.02786
botswana,0.02786
osslah,0.02783
bradmore road,0.02775
wandsworth,0.02773
malaga,0.02772
manon,0.02772
saratov,0.02769
thailand,0.02764
corfu,0.02749
walderford,0.02749
granton,0.02748
ilfracombe,0.02747
port erin,0.02743
gottenburg,0.02741
north africa,0.0274
zoological gardens,0.02737
port harcourt,0.02735
evadne,0.0273
beverly hills,0.02721
imlac,0.02721
liege,0.0272
casablanca,0.02714
pontanus,0.02714
eastern europe,0.02712
louisa,0.02712
missouri,0.02709
cadiz,0.02708
green street,0.02708
cowes,0.02703
somerville,0.02695
gonsalvo,0.02692
riga,0.02691
bayswater road,0.02691
mayfair,0.02688
sylvia,0.02688
lampedusa,0.02686
rose garden,0.02685
balliol,0.02678
east india,0.02678
chantilly,0.02677
new world,0.02676
rimini,0.02674
golden gate,0.02674
creek town,0.02673
east anglia,0.02665
carlisle,0.02664
saint chamond,0.02648
liebenstein,0.02644
leoline,0.02644
castle hill,0.02644
cley,0.02643
bedford street,0.02641
tempe,0.02639
eddisbury,0.02639
madagascar,0.02639
chatsworth,0.02638
lilias,0.02637
elysium,0.02632
beirut,0.02626
jura,0.02625
capitol,0.02621
ostia,0.02619
rumania,0.02618
serbia,0.02611
eussia,0.02596
bromley,0.02595
bakerloo,0.02593
lomont,0.02592
ussr,0.02592
aylesbury,0.02591
dunkirk,0.02591
paphos,0.02591
cavendish square,0.02584
british isles,0.02579
garden city,0.02577
amman,0.02575
guatemala,0.02571
hawaii,0.02571
agra,0.02571
banbury,0.0257
madang province,0.02565
babylonia,0.02555
limoges,0.02554
edgware road,0.0255
saguntum,0.02549
fleda,0.02549
new mexico,0.02545
tuoni,0.02544
namur,0.02543
great sutton street,0.02543
perthshire,0.0254
eastleigh,0.02537
weston,0.02535
cannon street,0.02534
gonaives,0.02529
gare de lyon,0.02528
north wales,0.02527
taunus,0.0252
grenada,0.02518
medusa,0.02517
shanghai,0.02515
vannes,0.02512
ny,0.02511
mombasa,0.02511
kalgoorlie,0.0251
lurgan,0.02508
haverfordwest,0.02507
west house,0.02507
central africa,0.02506
eugenia,0.02504
wellington square,0.02503
caen,0.02502
east africa,0.02501
bedford,0.02499
milwood,0.02498
miranda,0.02498
newhaven,0.02492
east tennessee,0.02488
valan,0.02488
thoulouse,0.02486
central america,0.02481
ludgate hill,0.02478
latin america,0.02476
papua new guinea,0.02475
vogue,0.02468
bradford,0.02467
atalanta,0.02461
n y ,0.02461
lanka,0.02459
whitland,0.02458
cockburn street,0.02458
antrim,0.02458
piedmont,0.02456
parium,0.02455
st martin s lane,0.0245
prince s road,0.02443
palma,0.0244
abyssinia,0.02439
madaura,0.02437
roedean,0.02433
aberdeen,0.02424
anastasia,0.02423
harwich,0.02421
highlands,0.02421
bonn,0.0242
calabria,0.02418
leipzig,0.02416
miss park,0.02416
belvidere,0.02412
kirktown,0.02411
rosoman street,0.02408
henrietta,0.02408
gomila,0.02405
hecate,0.02404
south australia,0.02402
angola,0.024
mortimer street,0.02398
new south wales,0.02396
wakool,0.02386
bedford square,0.02386
madang,0.02382
karkar island,0.02382
portland street,0.0238
sudan,0.02366
vauxhall bridge road,0.02365
vicarage,0.02364
san diego,0.02363
nunwell,0.02358
prestwick,0.02353
colchester,0.02352
pontiac,0.02352
hannah,0.0235
alabama,0.02345
tyringham,0.02344
