text_string,occurs_100k
kentish village,0.00157
brockwell park,0.00157
dowgate,0.00157
south norwood,0.00157
london london,0.00156
grays inn road,0.00156
royal opera house,0.00156
bolton gardens,0.00156
gray s inn,0.00155
lambeth palace,0.00155
prince of wales road,0.00155
beaufort gardens,0.00154
kennington oval,0.00154
trevor square,0.00153
willesden green,0.00152
physic garden,0.00152
streatham hill,0.00151
leather lane,0.00151
saint james s park,0.00151
downshire hill,0.00151
kensington park road,0.0015
upper berkeley street,0.00147
holland road,0.00147
floral street,0.00147
theobalds road,0.00146
big ben,0.00146
netherhall gardens,0.00146
drayton gardens,0.00145
colney hatch,0.00145
lupus street,0.00144
king s cross,0.00144
castellain,0.00144
agar town,0.00144
glebe place,0.00143
daleham,0.00142
broadwick street,0.00142
pentonville prison,0.00142
great gaunt street,0.00142
london hotel,0.00142
st john s street,0.00141
cock lane,0.00141
chiswick mall,0.0014
newington green,0.00139
hendon,0.00139
paris garden,0.00139
portland road station,0.00139
southwark street london,0.00139
southampton row,0.00138
denbigh street,0.00138
giltspur street,0.00138
harrington gardens,0.00138
london stone,0.00138
tite street,0.00138
turnpike lane,0.00137
manchester street,0.00137
toynbee hall,0.00137
hans place,0.00137
hammersmith grove,0.00137
wandsworth prison,0.00136
chepstow villas,0.00136
campden hill road,0.00136
endell street,0.00136
belgrave road,0.00135
stanhope gate,0.00135
rosebery avenue,0.00135
marble arch,0.00134
upper richmond road,0.00134
granta,0.00134
m r c s eng ,0.00134
peckham rye,0.00133
montague square,0.00132
wellcombe,0.00132
gros venor square,0.00132
latimer road,0.00132
st marylebone,0.00132
frognal,0.00131
portman street,0.00131
harrods,0.00131
waterloo street,0.00131
clarges,0.0013
euston square station,0.0013
woburn square,0.0013
warwick gardens,0.00129
st thomas s street,0.00129
garrick street,0.00129
south hampstead,0.00128
hendon hall,0.00128
pater noster row,0.00128
seymour place,0.00127
stoughton london,0.00127
west kensing,0.00127
broadhurst gardens,0.00127
exhibition road,0.00126
royal garden hotel,0.00126
camden market,0.00126
greenwich palace,0.00125
east heath road,0.00125
hyde park gate,0.00125
hanwell,0.00125
vanburgh,0.00125
st george s square,0.00124
new southgate,0.00124
gutter lane,0.00123
hackney empire,0.00123
st john street road,0.00122
westminister,0.00122
borough road,0.00122
pudding lane,0.00122
marsham street,0.00122
augustus road,0.00122
kennington lane,0.00121
edwardes square,0.00121
st peter s street,0.00121
wakefield tower,0.0012
haymarket theatre,0.0012
