text_string,occurs_100k
georgia,0.10478
bethlehem,0.10473
shrewsbury,0.10457
euphrates,0.1044
trieste,0.10421
alberta,0.10403
kremlin,0.10394
new south wales,0.10346
conde,0.10305
bagdad,0.10277
lhasa,0.10247
taliesin,0.10227
algeria,0.10216
derry,0.10174
dinan,0.10167
philippines,0.10162
nepal,0.10146
hera,0.1014
peking,0.10107
accra,0.10052
inverness,0.10007
tobruk,0.10005
eton,0.10005
sumatra,0.1
provence,0.09992
cheshire,0.09979
sarajevo,0.09894
guinea,0.09893
manhattan,0.0988
sierra leone,0.09874
anjou,0.0985
ocean,0.09842
lubbock,0.09818
frankfurt,0.09786
broadway,0.09785
wiltshire,0.09767
mauritius,0.09766
jutland,0.09733
d c ,0.09727
beijing,0.09693
turin,0.09644
winchester,0.09608
baltimore,0.09601
covent garden,0.09576
quebec,0.09532
rangoon,0.09521
little river,0.09499
bosphorus,0.09439
kensington,0.09424
assisi,0.09418
pompeii,0.094
creek,0.09345
orlando,0.09345
smyrna,0.09337
rotterdam,0.09332
blacky,0.09285
grettir,0.09231
arras,0.09194
tehran,0.09173
bradford,0.09161
iraq,0.09152
carmel,0.09128
northumbria,0.09128
czechoslovakia,0.09125
marina,0.09119
labrador,0.09118
odessa,0.09108
maidstone,0.09096
mozambique,0.09083
yugoslavia,0.09073
punjab,0.0907
syracuse,0.09049
lucknow,0.09026
castile,0.09009
indiana,0.08996
canton,0.0895
vatican,0.0886
newcastle,0.08822
antarctic,0.08805
carthage,0.08793
canterbury,0.08781
bergen,0.08756
fiji,0.08707
sparta,0.08693
pakistan,0.08683
ohio,0.0864
durban,0.08632
honolulu,0.08604
colorado,0.08545
corinth,0.08499
amiens,0.08468
lyon,0.08446
carlisle,0.0844
monaco,0.08421
loire,0.08415
pisa,0.084
cambrai,0.0838
central africa,0.08375
miami,0.08356
scotland yard,0.08313
seoul,0.083
bulgaria,0.08299
phoenix,0.08266
agra,0.08252
newmarket,0.0825
tigris,0.0824
ghana,0.08239
gallipoli,0.08239
west end,0.08237
blois,0.08205
chelsea,0.08181
mons,0.08167
arizona,0.0815
deptford,0.0815
kano,0.08113
mesopotamia,0.08086
leningrad,0.08084
elbe,0.08042
petersburg,0.0801
stuttgart,0.08003
pall mall,0.07982
padua,0.07972
mirabel,0.07972
andes,0.07968
tyrol,0.07968
london bridge,0.07966
oxford street,0.07962
karachi,0.07958
basra,0.07952
mariposa,0.07943
malacca,0.0791
goa,0.07905
cape horn,0.0788
trafalgar square,0.07847
lithuania,0.07842
indonesia,0.07831
luanda,0.07819
east indies,0.07817
cardiff,0.07801
palermo,0.07788
beira,0.07778
java,0.07742
guildford,0.0771
usumbura,0.07708
verona,0.07662
auschwitz,0.07624
lincolnshire,0.07621
middlesex,0.07617
valhalla,0.0759
heidelberg,0.07578
tuscany,0.07576
lahore,0.07561
ephesus,0.07553
taunton,0.07534
epsom,0.07522
falmouth,0.07512
murom,0.07496
cyrene,0.07492
ostend,0.07488
welland,0.07481
hampshire,0.07481
detroit,0.07479
granada,0.07476
sakai,0.07432
hamilton,0.07426
kirkwall,0.07373
macedonia,0.07367
haifa,0.07343
forster square,0.07335
reykjavik,0.07327
gravesend,0.0732
south georgia,0.07311
ukraine,0.07301
montmartre,0.0729
avignon,0.07253
enugu,0.07234
islington,0.07223
dhupnagar,0.07217
rheims,0.0721
west africa,0.07199
hague,0.07185
jellico,0.07129
malays,0.071
chester,0.07096
wakefield,0.07087
sheffield,0.0708
west coast,0.07077
southwark,0.07075
somalia,0.07073
u k ,0.07066
piraeus,0.07051
judea,0.07038
zambesi,0.06982
kentucky,0.06975
mexico city,0.06967
kaffir,0.06967
monte carlo,0.06962
benares,0.06938
notting hill,0.06935
santa,0.06932
caesarea,0.06922
united states of america,0.06915
dallas,0.06915
cambodia,0.06914
new york city,0.06909
aleppo,0.06897
bedford,0.06872
lausanne,0.06871
judaea,0.06819
flower hill,0.0681
paraguay,0.06796
dauphin,0.06771
siena,0.0676
boyne,0.06755
angola,0.06739
adriatic,0.06707
