text_string,occurs_100k
orkney,0.09128
heidelberg,0.09111
ypres,0.09105
brooklyn,0.09101
thailand,0.09089
north america,0.09048
aden,0.09044
pisa,0.0903
palermo,0.08968
avignon,0.08965
rotterdam,0.08944
sydenham,0.0893
burgundy,0.0891
heathrow,0.08877
verona,0.0883
buckingham palace,0.08808
czechoslovakia,0.08795
galilee,0.08795
putney,0.08791
tahiti,0.08776
squire,0.08772
sligo,0.08762
montmartre,0.08761
afghanistan,0.08747
carthage,0.08742
arabia,0.08739
hammersmith,0.08739
frankfort,0.08709
haymarket,0.08687
brest,0.08685
padua,0.08568
mass,0.08546
east africa,0.08539
sardinia,0.08526
new guinea,0.08484
bremen,0.08483
falmouth,0.08454
santiago,0.08445
verdun,0.08424
phoenix,0.0839
leeds,0.08389
raleigh,0.08385
red sea,0.0838
black sea,0.08363
east end,0.08346
queensland,0.08322
grosvenor square,0.08294
argentina,0.08254
frankfurt,0.08239
winnetka,0.08222
ohio,0.08216
chile,0.08153
jersey,0.0814
algeria,0.08119
vermont,0.08104
vancouver,0.08102
blackpool,0.08068
liege,0.08047
aspen,0.08015
kensington gardens,0.07993
chartres,0.07989
colombo,0.07979
alaska,0.0796
labrador,0.07945
amiens,0.07921
kingdom,0.0789
madagascar,0.07884
aberdeen,0.07882
belgravia,0.07852
south sea,0.07844
croydon,0.0782
chesterfield,0.07804
camden town,0.07794
highgate,0.07793
loire,0.07789
myrtle,0.07758
killarney,0.07756
bloomsbury,0.07751
leicester square,0.07724
iraq,0.07716
odessa,0.07705
bedford,0.07688
aldershot,0.07676
winchester,0.07643
lucknow,0.07641
hague,0.07632
corsica,0.07605
baghdad,0.07565
mons,0.07537
rhodesia,0.07533
trieste,0.07528
nazareth,0.0748
bethlehem,0.07448
northampton,0.07405
uganda,0.07399
guernsey,0.07396
road,0.07394
colorado,0.07374
arizona,0.07363
louvre,0.07356
siena,0.07345
lausanne,0.07316
istanbul,0.07303
himalayas,0.07253
pretoria,0.07198
tangier,0.07195
strafford,0.07189
canton,0.0718
holborn,0.07169
strasbourg,0.07152
detroit,0.07144
lisle,0.0714
united states of america,0.07122
ravenna,0.07087
netherlands,0.07084
monaco,0.07079
river,0.07049
granada,0.07043
fifth avenue,0.07034
midlands,0.07013
beirut,0.07006
samoa,0.06998
yarmouth,0.06966
memphis,0.06957
carmel,0.06956
anjou,0.06942
auschwitz,0.06941
lyon,0.06924
adriatic,0.06918
irvine,0.0691
lewes,0.06905
carlisle,0.06865
malaga,0.06845
zanzibar,0.06831
wexford,0.06787
newcastle,0.06785
sebastopol,0.0677
southwark,0.06753
jermyn street,0.0675
doncaster,0.06749
stalingrad,0.06747
batavia,0.06743
oslo,0.06728
bayswater,0.06727
petrograd,0.06709
korea,0.06689
middlesex,0.06649
newport,0.06636
weymouth,0.06633
kentucky,0.06627
new york city,0.066
bagdad,0.06599
volga,0.06599
luxembourg,0.06595
alberta,0.0657
tripoli,0.06559
lombardy,0.06545
philippines,0.06523
swansea,0.06516
picardy,0.06512
tel aviv,0.06508
fulham,0.06491
northern ireland,0.06463
castile,0.06409
sandhurst,0.06386
derry,0.06381
mexico city,0.06376
armenia,0.06364
bruges,0.0634
south kensington,0.06334
dauphin,0.06333
taunton,0.06327
donegal,0.0632
syracuse,0.06304
yugoslavia,0.06288
harley street,0.06273
la,0.06261
saigon,0.06225
baker street,0.06223
caucasus,0.062
new republic,0.0619
louisiana,0.06145
chesham,0.06122
andes,0.06093
tehran,0.06082
aix,0.06067
bulgaria,0.06061
ukraine,0.06051
notre dame,0.06047
harwich,0.06046
ethiopia,0.0604
kabul,0.05982
nepal,0.0596
hereford,0.05943
rhone,0.05939
arras,0.05922
frisco,0.05871
barbados,0.05865
tottenham court road,0.05861
piccadilly,0.05851
corfu,0.0585
massachusetts,0.05845
bonn,0.05843
hamilton,0.05843
sierra leone,0.05818
miranda,0.05792
rangoon,0.05792
south wales,0.05779
fleet street,0.05779
lafayette,0.05763
notting hill,0.05755
chester,0.05752
dorchester,0.0574
stamford,0.05739
mombasa,0.0573
milford,0.05723
balkans,0.05707
alhambra,0.05687
atalanta,0.05666
capitol,0.05652
maryland,0.05634
battersea,0.05633
gloucestershire,0.05627
nuremberg,0.05625
guinea,0.05584
north wales,0.0558
berkeley square,0.05571
goodwood,0.05546
corinth,0.05537
sparta,0.05525
robespierre,0.05522
fontainebleau,0.05516
oceana,0.05496
missouri,0.0549
fiji,0.0548
harlem,0.05477
pontefract,0.05458
patagonia,0.05457
earlham,0.05446
padre,0.05425
new jersey,0.0542
culloden,0.05417
ithaca,0.05402
fairfield,0.05389
mauritius,0.05381
connecticut,0.05377
deptford,0.05377
creek,0.05373
hawaii,0.05369
nassau,0.05368
spades,0.05366
haifa,0.05347
belmont,0.05345
shoreditch,0.05336
bosphorus,0.0533
st james s park,0.0531
pennsylvania,0.05307
durban,0.05295
pa,0.05292
new burlington,0.05282
west africa,0.05261
niagara,0.05245
dumfries,0.05242
metro,0.05235
boyne,0.05233
hertfordshire,0.0523
ocean,0.05227
poitiers,0.05216
kenilworth,0.05209
hastings,0.05208
biarritz,0.05199
mozambique,0.0518
bermuda,0.05178
east indies,0.0517
albania,0.05157
delaware,0.05152
arlington,0.05142
whistler,0.05128
pembroke,0.05113
benares,0.05111
west coast,0.05108
harrogate,0.05055
staffordshire,0.05046
kashmir,0.05037
oxfordshire,0.0502
tresham,0.0502
goa,0.05017
santa,0.05008
dead sea,0.04992
hillingdon,0.04987
new world,0.04979
atlanta,0.04975
lubbock,0.04958
arrah,0.04958
queen street,0.04949
s s ,0.04936
connemara,0.04936
botswana,0.04928
tobruk,0.04924
ontario,0.04923
mesopotamia,0.04917
ghent,0.04908
central africa,0.04902
calabria,0.04902
tennessee,0.04897
rheims,0.04895
haiti,0.04886
elbe,0.04885
lille,0.04885
sumatra,0.04883
straits,0.04882
cowes,0.0487
peterborough,0.04862
belton,0.04862
cal,0.04861
mantua,0.04858
cherbourg,0.04844
gollum,0.04843
leningrad,0.04831
mycenae,0.04824
bradford,0.04817
somalia,0.04802
white house,0.04764
piraeus,0.04756
waterford,0.0475
thule,0.04735
macedonia,0.04732
long island,0.04728
bosnia,0.04728
kansas,0.04719
downing street,0.04706
agra,0.04702
charleston,0.04699
bay of biscay,0.04682
mentone,0.04679
chichester,0.04675
seattle,0.04674
pimlico,0.04673
yemen,0.04643
rainham,0.04639
buckinghamshire,0.04635
the cape,0.04632
west berlin,0.04617
southampton street,0.04616
glyndon,0.04596
abyssinia,0.04594
aleppo,0.0459
hertford,0.04586
stuttgart,0.04579
grand hotel,0.04568
d c ,0.04562
eaton square,0.04558
languedoc,0.04551
victoria station,0.04543
pekin,0.04543
orient,0.04539
east anglia,0.04538
bucharest,0.04525
palatine,0.04524
alsace,0.04513
boulder,0.04511
pakistan,0.04508
launceston,0.04508
green park,0.04491
alabama,0.04486
dundee,0.04484
romania,0.04484
trenton,0.04479
clerkenwell,0.04473
euphrates,0.04468
ottawa,0.04462
libya,0.04461
georgetown,0.04455
leicestershire,0.04442
valhalla,0.0444
carrington,0.04429
lombard street,0.04411
kano,0.04411
blois,0.04403
honolulu,0.04401
ellesmere,0.04394
malvern,0.04392
newark,0.04388
maidstone,0.04388
orpington,0.04387
stirling,0.04385
sioux,0.04376
leamington,0.04375
peking,0.0437
bern,0.04365
dinan,0.04365
port of spain,0.0436
boma,0.04352
serbia,0.0435
lahore,0.04329
palais royal,0.04312
ephesus,0.04307
west india,0.04306
yokohama,0.04291
west country,0.0429
jutland,0.04281
avenel,0.04268
beaufort,0.04264
nova scotia,0.04263
martinique,0.04262
hoxton,0.04255
pau,0.04253
shaftesbury avenue,0.0423
pyrenees,0.04202
jaffa,0.04202
truro,0.04194
cape horn,0.04185
charing cross road,0.04183
palmyra,0.04166
perthshire,0.04155
tasmania,0.04155
punjab,0.04152
tyburn,0.04144
salem,0.0414
city hall,0.04138
curzon street,0.04138
salamanca,0.04135
loudon,0.0413
drury lane,0.04126
hyde park corner,0.04116
montevideo,0.04115
christchurch,0.04111
pelham,0.04111
maui,0.04108
paraguay,0.04106
oporto,0.04105
cheyenne,0.04101
eldorado,0.04099
silesia,0.0408
westminster bridge,0.04077
turk,0.04069
scandinavia,0.04067
u k ,0.04064
lucerne,0.04064
ruston,0.04063
new mexico,0.04056
trafalgar,0.04042
stafford,0.04042
everest,0.0404
saracens,0.04036
indonesia,0.04028
kyoto,0.04018
magdalen,0.04015
north atlantic,0.04013
gallipoli,0.04009
weimar,0.04002
colchester,0.04
windsor castle,0.03992
boulevard,0.03987
renton,0.03966
central park,0.03952
shannon,0.03951
palace,0.03949
port said,0.03946
maidenhead,0.03944
bayonne,0.03938
tiber,0.03935
bahamas,0.03928
shropshire,0.03926
eiffel tower,0.03922
atlantic ocean,0.03921
venezuela,0.03917
hanover square,0.03914
billingsgate,0.0391
majorca,0.039
howth,0.03899
mandeville,0.03898
grey,0.03889
hounslow,0.03886
bologna,0.03873
penn,0.03872
andalusia,0.0387
shetland,0.0387
narvik,0.03869
rutland,0.03869
pamir,0.03867
santa maria,0.03862
antigua,0.03853
hera,0.03848
south london,0.03843
valence,0.03843
moselle,0.03841
piedmont,0.03832
sevenoaks,0.03822
talleyrand,0.03819
old england,0.03815
russell square,0.03811
judea,0.03811
rockies,0.0381
medway,0.03809
sacramento,0.03802
malays,0.03788
jura,0.0378
carpentaria,0.03775
chancery lane,0.03774
antrim,0.03758
dulwich,0.03757
oregon,0.03754
avon,0.03746
pacific ocean,0.03745
karachi,0.03743
hermia,0.03743
portman square,0.03733
montana,0.0373
aylesbury,0.03724
lilliput,0.03709
basle,0.03704
midland,0.03695
conde,0.03695
somerville,0.03687
st martin s lane,0.03686
mayfair,0.03686
bangor,0.03685
antarctica,0.03679
cavendish square,0.03678
neva,0.03677
portland place,0.03675
auvergne,0.03669
torquay,0.03649
salonica,0.03646
falkland,0.03643
preston,0.03639
philly,0.03639
eastern europe,0.03638
bond street,0.03637
arkansas,0.03634
kaffir,0.03631
ghana,0.03627
duxbury,0.03611
salzburg,0.03608
darlington,0.03603
san diego,0.03603
bergen,0.03597
chinatown,0.03575
hills,0.03573
botany bay,0.03573
twickenham,0.03571
carlotta,0.03568
silver sea,0.03567
benin,0.03567
darien,0.03565
balbec,0.03563
newbury,0.03562
chelmsford,0.0356
tipperary,0.0356
acropolis,0.03556
camden,0.03554
vincennes,0.03549
wye,0.03548
reykjavik,0.03545
simla,0.03544
brunswick,0.03544
fez,0.03539
baden baden,0.03537
clapham,0.03535
moravia,0.03529
cambridgeshire,0.03528
apennines,0.03526
oban,0.03516
kirkwall,0.03515
wilmington,0.03512
greenock,0.03507
dominica,0.03504
tigris,0.03501
san fernando,0.03501
trafford,0.03496
nanking,0.03493
lincoln,0.03484
western europe,0.03484
whitechapel,0.0348
nara,0.03478
kentish town,0.03475
fulham road,0.03471
bali,0.0347
holy city,0.03468
lithuania,0.03467
carolina,0.03458
national gallery,0.03448
grenoble,0.03442
taliesin,0.03441
rio,0.03441
nagasaki,0.0344
silverdale,0.03438
santa claus,0.03435
buffalo,0.03433
hiroshima,0.0343
brabant,0.0343
roseville,0.03428
aroostook,0.03427
mayenne,0.03426
u s a ,0.03425
montparnasse,0.03422
meerut,0.03421
athlone,0.03421
accra,0.03416
tetuan,0.03412
blacky,0.03407
potsdam,0.03401
cambodia,0.034
assisi,0.03399
cincinnati,0.03396
montserrat,0.03395
st james s square,0.03385
regent street,0.03384
montignac,0.03383
las vegas,0.03375
kabyle,0.0337
northumbria,0.03361
pontiac,0.03351
antioch,0.03349
otway,0.03348
dagenham,0.03345
newhaven,0.03333
bodmin,0.03333
wisconsin,0.03331
rockingham,0.0333
white city,0.03325
chianti,0.03309
valparaiso,0.03308
berwick,0.03299
managua,0.03299
santa cruz,0.03299
azores,0.03295
rocky mountains,0.03292
wandsworth,0.03289
angola,0.03288
san juan,0.03287
bangalore,0.03282
asia minor,0.0328
barchester,0.03279
dunstable,0.03276
shaba,0.03274
salonika,0.03268
california los angeles,0.03263
spithead,0.0326
bolivia,0.03258
enugu,0.03255
apia,0.03254
east berlin,0.03247
hartford,0.03243
aldgate,0.03228
denville,0.03225
wimbledon,0.03219
hampton court,0.03217
penang,0.03217
pentonville,0.03213
omaha,0.03213
wallingford,0.03213
pomfret,0.03208
judaea,0.032
sarajevo,0.03198
welland,0.03194
montesquieu,0.03193
south pacific,0.03193
victoria street,0.03192
samaria,0.03184
queenstown,0.03178
waterloo place,0.03173
juba,0.03169
smolensk,0.03168
belgrave square,0.03165
fort william,0.03164
tavistock,0.03163
antibes,0.0316
grenada,0.03158
mayence,0.03157
waterloo bridge,0.0315
south west,0.0315
vienne,0.03142
euston,0.03136
catalonia,0.03124
java,0.03123
great house,0.0312
tuileries,0.03117
herefordshire,0.03116
londonderry,0.03111
british isles,0.03109
st albans,0.03096
abingdon,0.03096
pavia,0.03093
americas,0.0309
lyndhurst,0.0309
fort,0.03088
dakota,0.03083
wyoming,0.03083
liverpool street,0.0308
lake district,0.0307
spencer,0.03046
guatemala,0.03045
rupert,0.03042
california library los angeles,0.03029
perpignan,0.03028
st martin,0.03022
nice,0.03019
mariposa,0.03015
sloane street,0.03011
mansion house,0.0301
iowa,0.0301
sorbonne,0.03002
suez canal,0.03001
north london,0.03
edgware road,0.02999
chiswick,0.02992
antarctic,0.02989
vauxhall bridge road,0.02986
old bailey,0.02986
canaan,0.02984
ballarat,0.02983
caesarea,0.02969
lapland,0.02968
marlton,0.02959
mali,0.02959
ayrshire,0.02959
colombia,0.02956
westport,0.02954
hobart,0.02949
brindisi,0.02949
columbia,0.02947
tralee,0.02945
highlands,0.02941
gotham,0.02939
kandahar,0.02938
kimberley,0.02933
thrace,0.02931
westminster hall,0.02929
holyrood,0.02918
orson,0.02915
wardour street,0.02908
riga,0.02908
southend,0.02906
bainbridge,0.02904
onitsha,0.02902
beira,0.02901
gottingen,0.02897
thessaly,0.02895
transylvania,0.02884
pershing,0.0288
sunderland,0.02877
the hague,0.02877
cracow,0.02873
sete,0.02869
latin america,0.02866
caen,0.02861
st john s wood,0.02858
freetown,0.02858
tivoli,0.02858
arragon,0.02856
chantilly,0.02855
pittsburgh,0.02851
balmoral,0.02851
l a ,0.02845
tiberias,0.02845
great hall,0.02845
dalmatia,0.02838
lida,0.02837
urdu,0.02834
danville,0.02831
manchuria,0.02829
dachau,0.02825
guyana,0.02825
anglesey,0.02824
attica,0.02818
tobago,0.02818
rio grande,0.02815
beaconsfield,0.02805
somersetshire,0.028
eussia,0.02798
brook street,0.02798
cheops,0.02795
xuma,0.0279
belleville,0.0279
tunisia,0.02789
sidney,0.02787
gangoil,0.02785
new town,0.02782
richmond park,0.02779
rumania,0.02778
bethel,0.0277
st denis,0.0277
merton,0.02769
southport,0.02768
gaza,0.02768
oran,0.02768
eusebius,0.02767
bulawayo,0.02761
tunbridge wells,0.02757
galicia,0.0275
acapulco,0.02749
cawnpore,0.02748
holland park,0.02742
montague,0.02741
westbury,0.02741
stornoway,0.02734
teheran,0.02734
charlo,0.02733
zoological gardens,0.0273
broad street,0.02726
berkshire,0.02726
morelos,0.02725
ussr,0.02723
bronx,0.02721
utah,0.0272
oklahoma,0.02718
stillwater,0.02714
lusaka,0.02712
central america,0.02712
st andrews,0.02711
east london,0.02708
spitalfields,0.02707
trouville,0.02707
clarendon,0.02707
stamboul,0.02706
gosport,0.02703
signora,0.02701
gethsemane,0.02692
central asia,0.02691
willesden,0.02686
streatham,0.02681
casablanca,0.0268
aldous,0.02678
third city,0.02671
nevada,0.02671
otranto,0.02671
luxemburg,0.0267
marseille,0.02668
woodridge,0.02663
ca,0.0266
valetta,0.02659
dhupnagar,0.02658
athen,0.02656
kingstown,0.02656
honduras,0.0265
franconia,0.02647
arctic,0.02645
trelawny,0.02643
langley,0.02635
george street,0.02633
indo china,0.02628
ufa,0.02626
aegean,0.02625
santa barbara,0.02623
new jerusalem,0.02622
catania,0.02621
lochiel,0.0262
brook,0.0262
windermere,0.02618
bokhara,0.02615
parthenon,0.02608
kingsbridge,0.02602
carinthia,0.026
wrentham,0.02594
marylebone,0.0259
salt lake city,0.02587
alfred street,0.02584
massena,0.02582
guiana,0.02578
black rock,0.02577
eastbourne,0.02577
orinoco,0.02575
wapping,0.02568
mo,0.02566
croatia,0.02561
golden gate,0.0256
savannah,0.02558
musselburgh,0.02555
roehampton,0.02555
bedford street,0.02555
tonga,0.02548
brompton,0.02548
modena,0.02547
saragossa,0.02544
andros,0.02539
carlton,0.02531
llangollen,0.02529
basingstoke,0.02528
williams park,0.02524
euston road,0.02517
assyria,0.02517
andorra,0.02515
aslan,0.02514
flushing,0.02514
new delhi,0.02511
pomona,0.02511
beersheba,0.0251
south of france,0.0251
san antonio,0.02507
uruguay,0.02506
gulf of mexico,0.02505
gaborone,0.02505
east india,0.02504
gascony,0.02503
springfield,0.02502
buda,0.02498
innsbruck,0.02497
milsons point,0.02492
penzance,0.02491
burlington,0.02489
glencoe,0.02488
persian gulf,0.02487
leinster,0.02483
poona,0.02477
shakspeare,0.02476
namur,0.02476
liberia,0.02471
lunnon,0.02469
lexington,0.02468
broome,0.02467
caledonia,0.02466
poland road,0.02454
malacca,0.02453
great river,0.02453
zambesi,0.02448
cromwell,0.02445
zululand,0.02444
rialto,0.02443
san jose,0.0244
zimbabwe,0.02436
manilla,0.02431
luanda,0.02427
brentford,0.02423
santa lucia,0.02421
selborne,0.0242
angouleme,0.02416
grafton street,0.02414
mount street,0.02414
carmarthen,0.02413
henley,0.02405
bedford square,0.02404
bedfordshire,0.02403
north east,0.02402
gower street,0.02402
sanya,0.02399
st james s,0.02399
valladolid,0.02398
winnipeg,0.02398
roland,0.0239
peshawar,0.02389
glenburn,0.02387
kuala lumpur,0.02383
kenmare,0.02382
hampden,0.02377
fairford,0.02372
dublin castle,0.0237
wiesbaden,0.02368
dorsetshire,0.02365
macao,0.02358
corot,0.02353
assam,0.02353
breslau,0.02351
sorrento,0.02348
wembley,0.02347
table mountain,0.02346
barbadoes,0.02346
idaho,0.02342
poitou,0.02336
greendale,0.02334
delft,0.0233
golconda,0.02329
sidon,0.02326
hampstead heath,0.02326
lhasa,0.02324
wellesley,0.0232
thelema,0.02319
compiegne,0.02317
south carolina,0.02314
barataria,0.02312
luxor,0.0231
clermont,0.02304
coney,0.02302
woolton,0.02302
hanoi,0.02297
balliol,0.02297
needham,0.02294
helsinki,0.0229
middleworth,0.02289
brentwood,0.02288
tunnleton,0.02279
leviticus,0.02275
minden,0.02273
ashburton,0.02272
market square,0.0227
capetown,0.02269
limehouse,0.02269
suffield,0.02269
kiel,0.02268
ventnor,0.02267
sloane square,0.02264
cuzco,0.02258
botanical gardens,0.02256
millburn,0.02247
vladivostok,0.02246
rio de janeiro,0.02245
tula,0.02244
epping,0.02242
callao,0.02241
dulles,0.0224
raiatea,0.02237
hebron,0.02237
soho square,0.02236
district,0.02236
jefferson,0.02232
touraine,0.02231
quito,0.02231
north west,0.02229
gaul,0.02229
strasburg,0.02229
rue de rivoli,0.02228
church street,0.02227
earnest,0.02226
sheba,0.02223
hampton,0.02222
adelphi,0.02221
sierra,0.0222
allahabad,0.0222
san cristobal,0.02219
deauville,0.02217
roman empire,0.02216
white bird,0.02215
mainz,0.02214
st pancras,0.02213
south pole,0.0221
castleton,0.02209
cana,0.02208
nicaragua,0.02206
banbury,0.02204
st moritz,0.02203
wolverhampton,0.02198
