text_string,occurs_100k
beverly,0.07231
bradford,0.07214
cal,0.07208
derry,0.07194
bethlehem,0.07173
limerick,0.07157
texas,0.07121
derbyshire,0.07118
middle east,0.07079
shanghai,0.07076
leeds,0.07071
mecca,0.07044
inverness,0.0703
usumbura,0.06939
usa,0.06928
lincolnshire,0.06901
luxembourg,0.06876
rhodesia,0.06875
mdlle,0.06835
blois,0.0683
valence,0.06823
salem,0.06819
marlborough,0.06793
baltimore,0.06784
belton,0.06783
newcastle,0.06756
highgate,0.06751
pembroke,0.06728
paddington,0.0672
tyrol,0.06717
queensland,0.06704
sydenham,0.06701
kazimir,0.06699
lisu,0.06696
london bridge,0.06694
petrograd,0.06668
vietnam,0.06643
soviet union,0.06641
hertfordshire,0.06604
mali,0.06588
knightsbridge,0.06564
shrewsbury,0.06564
carthage,0.06562
north sea,0.06561
afghanistan,0.06559
clermont,0.06548
white house,0.06513
dorchester,0.06499
arden,0.06488
crete,0.06485
iraq,0.06471
arabia,0.06469
buckingham palace,0.0646
montague,0.06457
new orleans,0.06456
greenland,0.06443
irvine,0.06431
margate,0.06426
ravenswood,0.06426
sheffield,0.064
pompeii,0.06387
albania,0.06376
cheriton,0.06372
trinidad,0.06316
altenberg,0.06315
heathrow,0.06305
amazon,0.06305
trafalgar square,0.06299
cuba,0.06295
belgrave square,0.0629
leningrad,0.06272
signora,0.06254
mons,0.06242
nottingham,0.06233
dunallan,0.06218
frisco,0.06214
hammersmith,0.06207
hudson,0.06187
avignon,0.06176
wyndham,0.06166
brooklyn,0.06132
istanbul,0.06114
leipzig,0.06105
twickenham,0.06083
turin,0.06073
toulouse,0.06056
fulham,0.06031
eaton square,0.06023
pau,0.05978
tibet,0.05974
corsica,0.0596
lorton,0.05951
kabul,0.0587
kew,0.0586
cavendish square,0.05847
shropshire,0.05842
cardiff,0.05835
lima,0.05825
athen,0.05808
belgrade,0.05788
castile,0.05758
vancouver,0.05735
rossmore,0.05722
amesbury,0.05717
hastings,0.05717
burnaby,0.05715
frankfurt,0.05708
santa,0.05704
great marlborough street,0.0568
chantilly,0.05624
hertford,0.05597
dundonald,0.05595
auvergne,0.05582
north america,0.0558
buenos aires,0.05578
colombo,0.05561
chester,0.05546
jericho,0.05541
lucerne,0.05536
epsom,0.05478
croydon,0.05471
staffordshire,0.05465
effingham,0.05464
lahore,0.05464
spencer,0.05453
dorsetshire,0.0543
adriatic,0.05421
falmouth,0.05413
raleigh,0.05411
battersea,0.05408
sahara,0.05404
piccadilly,0.0539
bosphorus,0.05379
north wales,0.0537
tralee,0.05367
saigon,0.0536
chandos,0.0534
notting hill,0.0534
leicester square,0.05338
toulon,0.05328
verdun,0.05324
cowes,0.05309
lausanne,0.05301
scotland yard,0.053
bellevue,0.05297
wentworth,0.05283
haymarket,0.05261
portman square,0.05249
isola,0.05232
haiti,0.05225
palatine,0.05206
montmartre,0.05202
aix,0.05192
west africa,0.05182
newmarket,0.05181
kigali,0.05176
wandsworth,0.05167
pontefract,0.05152
smyrna,0.05147
elmina,0.05134
sobieski,0.05129
kashmir,0.0511
liege,0.05104
tuileries,0.051
la,0.05052
hereford,0.05046
brook street,0.05037
st james s square,0.05033
odessa,0.05032
bedford,0.05032
holborn,0.05007
russell square,0.05005
gloucestershire,0.05003
rockstone,0.04995
lyndhurst,0.04968
selborne,0.04961
himalayas,0.04957
bangkok,0.04955
glastonbury,0.04953
ghana,0.04951
punjab,0.0495
lucca,0.04949
great hall,0.04938
biarritz,0.04933
ganges,0.04909
forster square,0.04897
amiens,0.04891
lewiston,0.04884
seaford,0.04859
nanking,0.04855
harrogate,0.04831
chesterfield,0.04828
trieste,0.04828
corinth,0.04826
adele,0.0482
corfu,0.04812
sunnyside,0.04801
burgundy,0.04793
rotterdam,0.04782
hexham,0.04761
talleyrand,0.04753
assisi,0.04746
south kensington,0.0474
dartford,0.04721
