text_string,occurs_100k
fen court,0.00356
whiteleys,0.00355
moorgate street,0.00354
harrods,0.00353
hans place,0.00353
camden market,0.00352
claridges,0.00349
yarico,0.00346
gough square,0.00344
west croydon,0.00343
beauchamp place,0.00342
cheyne row,0.00341
monmouth street,0.0034
leigham court road,0.00339
st paul s churchyard,0.00338
umfreville,0.00336
liverpool street station,0.00336
sutton,0.00335
lisson grove,0.00334
farringdon street,0.00334
greater london,0.00334
kingsland road,0.00333
tite street,0.00332
nelson square,0.00332
romford,0.00331
kensington palace gardens,0.00331
brockwell park,0.0033
wigmore hall,0.00328
augustus road,0.00328
bulstrode street,0.00328
south kensing,0.00328
raynes park,0.00327
surrey street,0.00327
brompton road london,0.00325
milton street,0.00324
kilburn high road,0.00323
port land place,0.00322
aldersgate street,0.0032
port man square,0.00317
gerrard street,0.00316
guanabara,0.00313
doughty street,0.00313
albert museum,0.00312
holland park avenue,0.00311
covent garden market,0.00311
marchmont street,0.0031
regents park,0.0031
aytoun,0.0031
kensington museum,0.00309
south eaton place,0.00308
canning town,0.00307
marble arch,0.00307
stamford street,0.00305
fetter lane,0.00305
lambeth bridge,0.00304
marylebone lane,0.00303
east ham,0.00302
weymouth street,0.00301
red lion street,0.003
queensborough terrace,0.00299
petty france,0.00299
east finchley,0.00298
drayton gardens,0.00297
willesden junction,0.00296
kentish town road,0.00293
london ,0.00292
british islands,0.00292
farringdon road,0.00292
blackfriars road,0.00291
south harrow,0.00289
albert gate,0.00289
cranley gardens,0.00288
totten ham court road,0.00287
london street,0.00286
kegent street,0.00285
drummond street,0.00284
gros venor square,0.00284
prince regent,0.00283
addiscombe,0.00283
inner temple,0.00281
totteridge,0.0028
air street,0.00276
myddleton,0.00275
bouverie street,0.00275
kingsway,0.00275
prince of wales drive,0.00274
hungerford bridge,0.00272
ken sington gardens,0.00272
holloway gaol,0.00271
clapham common,0.0027
st ethelburga,0.0027
bread street,0.0027
canonbury,0.00267
west drayton,0.00267
the theatre,0.00266
kensington church street,0.00264
montagu square,0.00264
kennington road,0.00262
blackfriars,0.00262
south norwood,0.00262
smith square,0.00262
st james s palace,0.00261
st james park,0.0026
eastcheap,0.00258
seymour place,0.00256
brompton cemetery,0.00255
holland road,0.00255
gloucester terrace,0.00255
west ken,0.00253
upper richmond road,0.00253
old brompton,0.00253
dolphin square,0.00252
bellenden,0.00251
market place,0.0025
brockley,0.00249
putney high street,0.00249
euston road london,0.00248
chiswick mall,0.00246
shooter s hill,0.00246
frontispiece,0.00246
wandsworth high street,0.00245
vauxhall gardens,0.00245
tachbrook street,0.00244
glebe place,0.00243
st mark s place,0.00243
mincing lane,0.00241
st paul s cathedral,0.0024
forest gate,0.0024
trafal gar square,0.00239
bishopsgate street,0.00239
whitehall,0.00239
neustria,0.00238
theobald s road,0.00238
waterlow park,0.00238
st pancras station,0.00238
kensington gore,0.00236
pentonville prison,0.00236
exhibition road,0.00234
st matthew s,0.00233
old street,0.0023
endell street,0.00228
streatham high road,0.00228
lothbury,0.00228
wood green,0.00224
canary wharf,0.00224
hammersmith palais,0.00223
russel square,0.00222
throgmorton street,0.00222
thornhaugh street,0.00221
king william street,0.00221
brixton hill,0.00221
london wall,0.0022
clapham road,0.0022
london museum,0.00219
tavistock street,0.00218
lower thames street,0.00218
charing cross station,0.00217
pleasaunce,0.00217
audley square,0.00216
sloane gardens,0.00216
ealing broadway,0.00216
liverpool road,0.00214
dollis hill,0.00213
royal opera house,0.00213
compton street,0.00213
barbican,0.00213
shoreditch high street,0.00212
stanhope gate,0.0021
wanstead,0.00209
brown s hotel,0.00208
margaret street,0.00208
clerkenwell road,0.00208
mecklenburgh square,0.00208
connaught,0.00207
clare market,0.00206
adelphi terrace,0.00206
lillie bridge,0.00205
hanwell,0.00205
camden high street,0.00205
basinghall street,0.00204
north circular road,0.00204
british library,0.00203
chalk farm road,0.00203
hayward gallery,0.00202
covcnt garden,0.00201
cockspur street,0.00201
gray s inn lane,0.00199
hammersmith grove,0.00199
kennington lane,0.00198
st ermin,0.00198
clay hall,0.00198
somers town,0.00198
earls court road,0.00197
clissold park,0.00197
brondesbury,0.00196
aldwych,0.00196
flood street,0.00195
wembley stadium,0.00194
harefield,0.00193
haringey,0.00193
prince of wales road,0.00192
queen victoria street,0.00192
bramham gardens,0.00191
heme hill,0.0019
connaught square,0.0019
horseferry road,0.00189
savage gardens,0.00189
toynbee hall,0.00189
ravenscourt park,0.00188
upper norwood,0.00187
moorgate,0.00183
east croydon,0.00183
stratford le bow,0.00183
london heathrow,0.00182
west kensing,0.00181
methuen london,0.00181
onslow gardens,0.0018
east heath road,0.00179
ovington square,0.00178
kingston bridge,0.00177
nile delta,0.00177
st george s hanover square,0.00176
addison gardens,0.00175
royal albert hall,0.00174
norbiton,0.00174
alexandra palace,0.00174
kennington oval,0.00173
middlesex hospital,0.00173
euston tower,0.00172
st peter s street,0.00172
savoy hill,0.00171
apsley house,0.0017
birdcage walk,0.00169
balls pond road,0.00168
holborn bars,0.00168
londom,0.00167
eoehampton,0.00167
north finchley,0.00167
frognal,0.00166
chiselhurst,0.00165
ennismore gardens,0.00164
willesden green,0.00164
st james square,0.00164
holborn viaduct,0.00164
london clinic,0.00163
south circular,0.00163
vincent square,0.00162
great college street,0.00162
chepstow villas,0.00161
albert bridge road,0.0016
margiana,0.0016
highgate woods,0.0016
berners street,0.0016
st thomas s,0.0016
great russel street,0.00159
trevor square,0.00159
tate modern,0.00159
westbourne terrace,0.00158
sloane square station,0.00157
carlton terrace,0.00157
hanworth,0.00156
central hall,0.00154
tristram shandy,0.00154
tooley street,0.00153
pentonville road,0.00153
st james s hotel,0.00151
change alley,0.00151
ickenham,0.00151
edgeware road,0.0015
london charities,0.0015
thurloe square,0.00149
bel grave square,0.00149
st john street road,0.00148
thames tunnel,0.00147
wandle,0.00147
south molton street,0.00147
wembley park,0.00146
store street,0.00146
purley way,0.00145
kensington park gardens,0.00144
west minster bridge,0.00144
downshire hill,0.00143
redcliffe gardens,0.00142
soltikof,0.00142
vauxhall road,0.00142
lammas,0.00142
batter sea park,0.00142
priory park,0.00142
belgrave road,0.00142
st pancras way,0.00142
stroud green,0.00142
leicester house,0.00141
ranelagh gardens,0.00141
cam den town,0.00141
tottenham street,0.00141
st bride street,0.00141
watford way,0.0014
turnpike lane,0.0014
porchester terrace,0.0014
rich mond park,0.0014
willes road,0.00139
tra falgar square,0.00139
ridgmount gardens,0.00139
west end lane,0.00138
commercial road,0.00138
west bourne grove,0.00137
new scotland yard,0.00136
lollard,0.00136
cranbourn street,0.00136
hatchards,0.00135
west brompton,0.00135
peckham rye,0.00135
scot land yard,0.00135
london longmans,0.00135
bentinck street,0.00135
brompton square,0.00135
east putney,0.00134
panton street,0.00134
essex road,0.00134
somerstown,0.00134
cheshire cheese,0.00133
endsleigh gardens,0.00133
coptic street,0.00133
woburn place,0.00133
scrope,0.00132
new cross,0.00132
stepney green,0.00132
belsize avenue,0.00132
paddington green,0.00131
havering park,0.00131
londres,0.00131
ravensbourne,0.0013
garrick street,0.0013
high holborn,0.0013
castelnau,0.00129
st luke s,0.00129
teddington lock,0.00129
ledbury road,0.00129
southwark street,0.00129
mostyn road,0.00129
tothill street,0.00128
waterloo street,0.00128
kensal town,0.00128
hounslow heath,0.00127
tokenhouse yard,0.00125
southwark bridge,0.00125
london london,0.00124
hornsey road,0.00124
rosslyn hill,0.00124
cumberland hotel,0.00123
neasden lane,0.00123
bishopgate street,0.00123
montague place,0.00123
hampstead garden suburb,0.00123
city of london,0.00122
pimlico road,0.0012
parsons green,0.0012
regency street,0.0012
burdale,0.0012
portman street,0.0012
pembridge gardens,0.00119
millennium bridge,0.00118
anchorage point,0.00118
westminister,0.00118
west end london,0.00117
talgarth road,0.00117
southwark cathedral,0.00117
floral street,0.00117
stamford bridge,0.00116
great windmill street,0.00116
bambridge,0.00116
british gallery,0.00116
gray s inn,0.00116
islington green,0.00115
wellclose,0.00115
bucklersbury,0.00115
norwood cemetery,0.00114
hendon,0.00114
ampton street,0.00113
almeida,0.00113
leinster road,0.00112
chiswick high road,0.00112
london world,0.00112
hereford square,0.00111
convent garden,0.00111
covent garden theatre,0.00111
phillimore gardens,0.00111
royal college street,0.00111
victoria coach station,0.00111
big ben,0.00111
greenwich palace,0.0011
brockley park,0.00109
villiers street,0.00109
middle temple lane,0.00108
great titchfield street,0.00108
marryat,0.00108
dockhead,0.00107
ealing,0.00106
south croydon,0.00106
devon shire street,0.00106
saville row,0.00105
kensington garden,0.00105
talbot square,0.00104
north east london,0.00104
palace gate,0.00104
prince albert road,0.00104
great coram street,0.00103
new cavendish street,0.00103
hanipstead,0.00103
gloucester gate,0.00102
londoii,0.00102
cornhill,0.00102
chester terrace,0.00102
camberwell grove,0.00101
st martin in the fields,0.00101
royal festival hall,0.00101
cromer street,0.00101
russell square london,0.001
st bartholomew s hospital,0.001
blackwall tunnel,0.001
hammersmith road,0.001
parlia ment square,0.001
young england,0.00099
kensal green cemetery,0.00099
royal hospital road,0.00098
poplar,0.00098
heathway,0.00098
moorflelds,0.00098
north audley street,0.00097
midland hotel,0.00097
rosary gardens,0.00096
warwick avenue,0.00096
birkbeck,0.00096
st mary s terrace,0.00096
bethlem,0.00095
limehouse basin,0.00095
london england,0.00095
lambeth road,0.00095
stamford brook,0.00095
kensington high,0.00095
battersea arts centre,0.00094
titchfield street,0.00094
coburg theatre,0.00093
west minster bridge road,0.00093
buckingham gate,0.00093
woburn square,0.00093
old queen street,0.00092
marshalsea prison,0.00092
west smithfield,0.00092
coyent garden,0.00092
beaumont square,0.00092
wetherby gardens,0.00092
upminster,0.00091
wilmington square,0.0009
modern london,0.0009
holborn town hall,0.0009
whittington hospital,0.0009
rathbone place,0.0009
old bond street,0.00089
lower richmond road,0.00089
parson s green,0.00089
snaresbrook,0.00088
camden passage,0.00088
inner london,0.00088
