text_string,occurs_100k
guy s hospital,0.00186
west end london,0.00186
upton park,0.00186
lambeth palace,0.00184
kingsland road,0.00184
marylebone lane,0.00183
hillingdon hall,0.00183
putney high street,0.00182
covcnt garden,0.00182
theobald s road,0.00182
bethlem,0.00182
kennington road,0.00181
drayton gardens,0.00181
grosvenor road,0.00179
hounslow heath,0.00179
chingford,0.00178
bellenden,0.00178
south lambeth,0.00178
hoxton square,0.00177
st dunstan s hill,0.00176
essex road,0.00176
cumberland gate,0.00175
north circular road,0.00174
aldersbrook,0.00174
camden high street,0.00174
meard street,0.00174
clapham common,0.00174
pycroft,0.00172
st james square,0.00172
forest gate,0.00171
cadogan gardens,0.00171
marryat,0.0017
whitton,0.0017
tooley street,0.00169
kensington park road,0.00169
great court,0.00167
bambridge,0.00167
montagu square,0.00166
east ham,0.00166
regents park,0.00165
totteridge,0.00165
camden hill,0.00164
shakespeare gallery,0.00163
harrington gardens,0.00163
petticoat lane,0.00162
paddington basin,0.00162
haverley,0.00161
new scotland yard,0.00161
royal free hospital,0.0016
coleman street,0.0016
margaret street,0.0016
blackwall tunnel,0.0016
hanover square rooms,0.00158
market place,0.00158
king william street,0.00158
connaught square,0.00157
lower thames street,0.00157
middle temple lane,0.00156
dulwich gallery,0.00156
wastdale,0.00155
downshire hill,0.00155
wandsworth high street,0.00155
canary wharf,0.00154
lowndes street,0.00154
warwick avenue,0.00154
brown s hotel,0.00154
wood green,0.00154
londres,0.00154
bishopsgate street,0.00153
chester terrace,0.00152
old brompton road,0.00152
totten ham court road,0.00152
hayward gallery,0.00152
chiselhurst,0.00152
nunhead,0.00151
great coram street,0.00151
st ermin,0.00149
somers town,0.00149
west croydon,0.00149
mortlake road,0.00148
caxton hall,0.00148
russel square,0.00148
kensington garden,0.00148
buckingham gate,0.00148
streatham high road,0.00147
st george s square,0.00147
embankment gardens,0.00146
endell street,0.00146
cranley gardens,0.00146
high holborn,0.00146
paddington street,0.00146
kegent street,0.00146
upper thames street,0.00146
lammas,0.00145
caven dish square,0.00144
kensal green cemetery,0.00144
tothill street,0.00144
lower belgrave street,0.00144
sloane gardens,0.00144
clerkenwell road,0.00143
tate modern,0.00142
ilampstead,0.00141
petergate,0.00141
camberwell green,0.0014
bury street,0.0014
carlton house,0.0014
brondesbury,0.00139
british gallery,0.00138
south hampstead,0.00136
west ken,0.00136
heatherley,0.00136
mincing lane,0.00135
hampstead garden suburb,0.00135
goldhawk road,0.00135
chiswick mall,0.00135
boulestin,0.00134
milton street,0.00133
leman street,0.00133
london charities,0.00133
upper wimpole street,0.00132
westminster bridge road,0.00132
east finchley,0.00132
vice warden,0.00132
brunswick park road,0.00132
harrow on the hill,0.00132
east india dock road,0.00131
hampdens,0.00131
marylebone station,0.0013
kensington museum,0.0013
cumberland hotel,0.00129
west norwood,0.00129
brompton square,0.00129
birchin lane,0.00128
nile delta,0.00128
hatherley road,0.00128
thorney island,0.00128
south circular,0.00128
russell square london,0.00128
aldermanbury,0.00127
bramham gardens,0.00127
surbiton,0.00127
chiswell street,0.00127
royal opera house,0.00126
elvaston place,0.00126
sussex gardens,0.00125
eotherhithe,0.00125
portland gallery,0.00125
liverpool road,0.00125
streatham hill,0.00125
st george s hanover square,0.00125
goswell road,0.00124
coventry street,0.00124
gloucester gate,0.00124
victoria line,0.00124
new cross,0.00123
westminster cathedral,0.00123
ennismore gardens,0.00123
mort lake,0.00123
stratford le bow,0.00122
fulham broadway,0.00122
streatham place,0.00122
ridgmount gardens,0.00122
central hall,0.00122
monkwell street,0.00122
rich mond park,0.00121
hornsey wood,0.00121
cumberland terrace,0.00121
seymour place,0.0012
london clinic,0.0012
exhibition road,0.0012
waterlow park,0.0012
westbourne park road,0.00119
