text_string,occurs_100k
joppa,0.02967
venezuela,0.02964
apennines,0.02962
ayrshire,0.02961
perigueux,0.02959
thornwood,0.02958
guyana,0.02957
red square,0.02953
blacky,0.02951
bayswater,0.02942
garden of eden,0.02941
manden,0.0294
kyoto,0.02932
komsomol,0.02932
penang,0.0293
oldham,0.0293
asmund,0.0293
charing cross road,0.02929
charlemont,0.02927
marrakech,0.02927
gosford street,0.02927
british isles,0.02925
river,0.02919
denver,0.02918
victoria street,0.02918
streatham,0.02918
jhansi,0.02915
tiber,0.02914
new caledonia,0.02914
picardy,0.02912
kisumu,0.0291
brunnhilde,0.02907
nome,0.02907
njal,0.02906
bora bora,0.02904
mongolia,0.02902
suzhou,0.02891
camden town,0.02891
eochester,0.02886
cheka,0.02886
keflavik,0.02876
vogue,0.02873
ekaterinburg,0.02866
blackpool,0.02862
nador,0.02855
west india,0.0285
nice,0.0285
houston,0.02845
doncaster,0.02843
kolomna,0.02841
bursa,0.0284
palau,0.02839
greccio,0.02837
ildegarda,0.02835
penn,0.02835
avon,0.02832
astrakhan,0.02832
kiama,0.02827
popo,0.02825
oxfordshire,0.02822
piedmont,0.0282
iowa,0.0282
charles street,0.02819
asia minor,0.02818
bayreuth,0.02817
mandeville,0.02813
hanover street,0.02805
zalia,0.02801
colombia,0.028
ila,0.02789
jermyn street,0.02787
stirling,0.02786
birkenau,0.0278
guadeloupe,0.02779
irish sea,0.02769
south of france,0.02769
palace,0.02766
tanganyika,0.02762
camden,0.02762
languedoc,0.02757
anglesey,0.02752
chirundu,0.0275
chantilly,0.02746
michoacan,0.02742
robben island,0.0274
harrow,0.02739
harz mountains,0.02736
nosu,0.02734
poitiers,0.02732
howth,0.02732
potsdam,0.02732
udaipur,0.02724
darlington,0.02721
philad,0.0272
leicestershire,0.02717
balkan,0.02716
assam,0.02714
north london,0.0271
marburg,0.0271
lesotho,0.02709
lichfield,0.02709
arrah,0.02706
delaware,0.02703
gulmarg,0.02703
bayonne,0.02702
guatemala,0.02701
sardinia,0.02697
indo china,0.02696
cape coast,0.02693
thessaloniki,0.02678
sverdlovsk,0.02675
tempe,0.02675
san diego,0.02673
rajasthan,0.0267
vermont,0.02669
medina,0.02657
fleet street,0.02653
santa cruz,0.02653
grenoble,0.02645
silesia,0.02643
patagonia,0.02643
trenton,0.02642
bauya,0.0264
tetuan,0.02636
