text_string,occurs_100k
birchin lane,0.00267
hertford street,0.00264
stamford brook,0.00264
queen victoria street,0.00263
camden lock,0.00263
east lane,0.00262
london city,0.00261
thames tunnel,0.00261
wigmore hall,0.00261
new street square,0.0026
kensal green cemetery,0.0026
bury street,0.00259
meard street,0.00258
phillimore gardens,0.00258
sutton,0.00258
ratcliff highway,0.00257
homerton,0.00256
east dulwich,0.00256
hurlingham,0.00255
chesterfield street,0.00255
st marylebone,0.00255
clapham common,0.00253
lower sloane street,0.00252
museum street,0.00252
albert museum,0.00251
south east london,0.00251
holborn viaduct,0.00251
sternhold,0.00251
st thomas s,0.0025
liverpool road,0.00248
hanbury street,0.00247
warwick avenue,0.00247
hornsey wood,0.00247
mortlake road,0.00246
st dunstan s hill,0.00245
somers town,0.00245
dulwich gallery,0.00245
camden high street,0.00244
queenhithe,0.00243
eegent s park,0.00243
aldwych,0.00243
victoria tower,0.00243
neustria,0.00242
claridges,0.00241
colindale,0.00241
savoy hill,0.0024
birdcage walk,0.00238
vauxhall bridge road london,0.00238
prince regent,0.00237
hatchard,0.00236
north circular road,0.00236
battersea fields,0.00236
charing cross station,0.00235
upper norwood,0.00235
leather lane,0.00234
kew bridge,0.00234
priory park,0.00233
earls court,0.00233
white hart lane,0.00233
north finchley,0.00232
south kensington station,0.00232
calthorpe street,0.00232
cheam,0.00232
paternoster square,0.00231
wembley stadium,0.0023
gros venor square,0.00229
berkeley street,0.00229
southwell gardens,0.00229
turnbull street,0.00227
port land place,0.00227
campden hill road,0.00227
shakespeare gallery,0.00225
caven dish square,0.00224
leicester house,0.00222
almeida,0.00222
london heathrow,0.00222
old brompton road,0.00222
great college street,0.00221
great sutton street,0.00221
kensington road,0.00219
westminster bridge road,0.00217
grays inn road,0.00217
lower belgrave street,0.00216
marble arch,0.00216
london pavilion,0.00215
marylebone high street,0.00215
bunhill,0.00214
hanipstead,0.00213
stamford street,0.00213
marylebone lane,0.00211
great court,0.00211
grosvenor gardens,0.0021
strutton ground,0.00209
new malden,0.00208
west brompton,0.00208
kegent street,0.00207
hanover square rooms,0.00207
raynes park,0.00205
holland park avenue,0.00204
petty france,0.00204
st martin s street,0.00204
haggerston,0.00204
chiswick high road,0.00203
guildford street,0.00202
prince of wales road,0.00201
tothill street,0.00201
frontispiece,0.00201
latimer road,0.00201
bolton gardens,0.002
pleasaunce,0.002
ilampstead,0.002
great titchfield street,0.00199
long field,0.00199
