text_string,occurs_100k
cranbourne alley,0.00344
kennington road,0.00343
lambeth,0.00343
st bartholomew s hospital,0.00342
broadhurst gardens,0.00342
elgood street,0.00339
coldharbour lane,0.00339
camden road,0.00339
scrope,0.00337
edric,0.00334
acre lane,0.00334
london wall,0.00331
stanhope gate,0.0033
south kensing,0.0033
brockwell park,0.00327
vauxhall gardens,0.00325
north end road,0.00324
guilford street,0.00324
streatham hill,0.00321
chester square,0.00316
poplar,0.00315
wellington barracks,0.00315
totteridge,0.00314
berwick street,0.00314
change alley,0.00313
covent garden theatre,0.00312
east finchley,0.00309
pont street,0.00309
theobald s road,0.00308
anerley,0.00308
southwark bridge,0.00308
lower thames street,0.00308
cumberland gate,0.00307
chingford,0.00304
montague square,0.00302
quex road,0.00301
bethnal green road,0.00301
barnsbury,0.00301
st thomas s street,0.003
moorgate street,0.00299
tristram shandy,0.00298
great northern hotel,0.00295
malmsey,0.00294
horseferry road,0.00292
albert gate,0.00289
gutter lane,0.00288
kensington palace gardens,0.00288
south quay,0.00288
borough road,0.00287
tavistock street,0.00287
southampton row,0.00285
st pancras station,0.00285
marylebone gardens,0.00284
childeric,0.00283
holborn bridge,0.00282
floral street,0.00281
finsbury square,0.00279
bread street,0.00278
hoxton square,0.00277
catford,0.00276
port man square,0.00275
camden hill,0.00274
canning town,0.00273
barbican,0.00271
inner temple,0.0027
thornhaugh street,0.0027
belgrave road,0.0027
turnmill street,0.00269
birchin lane,0.00268
hertford street,0.00265
stamford brook,0.00265
queen victoria street,0.00264
camden lock,0.00264
london city,0.00262
wigmore hall,0.00262
new street square,0.00261
kensal green cemetery,0.00261
bury street,0.0026
meard street,0.0026
phillimore gardens,0.00259
ratcliff highway,0.00258
homerton,0.00257
east dulwich,0.00257
hurlingham,0.00256
chesterfield street,0.00256
st marylebone,0.00256
clapham common,0.00254
lower sloane street,0.00253
museum street,0.00253
albert museum,0.00252
holborn viaduct,0.00252
sternhold,0.00252
st thomas s,0.00251
liverpool road,0.00249
hanbury street,0.00248
warwick avenue,0.00248
hornsey wood,0.00248
st dunstan s hill,0.00246
somers town,0.00246
dulwich gallery,0.00246
camden high street,0.00245
queenhithe,0.00244
eegent s park,0.00244
aldwych,0.00244
victoria tower,0.00244
neustria,0.00243
savoy hill,0.00241
birdcage walk,0.00239
vauxhall bridge road london,0.00239
prince regent,0.00238
hatchard,0.00237
battersea fields,0.00237
charing cross station,0.00236
upper norwood,0.00236
leather lane,0.00235
priory park,0.00234
earls court,0.00234
white hart lane,0.00234
north finchley,0.00233
south kensington station,0.00233
calthorpe street,0.00233
paternoster square,0.00232
gros venor square,0.0023
southwell gardens,0.0023
turnbull street,0.00228
port land place,0.00228
campden hill road,0.00228
shakespeare gallery,0.00226
caven dish square,0.00225
leicester house,0.00223
almeida,0.00223
old brompton road,0.00222
great college street,0.00222
great sutton street,0.00221
kensington road,0.0022
westminster bridge road,0.00218
grays inn road,0.00218
lower belgrave street,0.00217
marble arch,0.00217
marylebone high street,0.00215
bunhill,0.00215
hanipstead,0.00214
stamford street,0.00214
marylebone lane,0.00211
great court,0.00211
grosvenor gardens,0.00211
strutton ground,0.0021
west brompton,0.00209
kegent street,0.00208
raynes park,0.00206
holland park avenue,0.00205
petty france,0.00205
st martin s street,0.00205
haggerston,0.00205
chiswick high road,0.00204
guildford street,0.00202
prince of wales road,0.00202
tothill street,0.00202
frontispiece,0.00202
latimer road,0.00202
bolton gardens,0.00201
pleasaunce,0.002
ilampstead,0.002
great titchfield street,0.002
f r g s ,0.00199
vice warden,0.00198
wood green,0.00197
harlesden,0.00197
lon don bridge,0.00196
beckton,0.00193
adelphi terrace,0.00193
hatherley road,0.00193
scot land yard,0.00193
beany,0.00192
cable street,0.00192
inchbold,0.00191
rosebery avenue,0.00191
millennium dome,0.00191
