text_string,occurs_100k
ilatton garden,0.00035
north finchley,0.00035
putney bridge road,0.00035
theobalds road,0.00035
obika,0.00035
great winchester street,0.00035
lexham gardens,0.00035
devon shire street,0.00035
hackney empire,0.00035
paphlagonia,0.00035
chesterfield house,0.00035
portland hospital,0.00035
lea bridge,0.00034
blackhorse road,0.00034
london north,0.00034
upper st martin s lane,0.00034
whitehall palace,0.00034
lewisham high road,0.00034
ilolborn,0.00034
knightsbridge barracks,0.00034
st george s hos pital,0.00034
craven cottage,0.00034
spital fields,0.00034
lud gate,0.00034
de vere gardens,0.00034
south molten street,0.00034
london paris,0.00033
dadley,0.00033
wandsworth road,0.00033
queens square,0.00033
great cumberland place,0.00033
hospital road,0.00033
park square east,0.00033
batter sea park,0.00033
st mar tin s lane,0.00033
great james street,0.00033
north acton,0.00033
philpot lane,0.00033
batterfea,0.00033
vauxhall road,0.00033
brockley,0.00033
grove end road,0.00032
spital elds,0.00032
thanet house,0.00032
waterloo bridge road,0.00032
w c london,0.00032
buck ingham palace,0.00032
st saviour s road,0.00032
cholmley,0.00032
covent gar den,0.00032
st paul s church yard,0.00032
wenlock road,0.00032
st sepulchres,0.00032
glengall,0.00032
holland road,0.00032
heneage,0.00032
inchbald,0.00032
new eltham,0.00032
gloucester avenue,0.00032
strutton ground,0.00031
camden tube,0.00031
cutty sark,0.00031
northburgh,0.00031
mansion house station,0.00031
london palladium,0.00031
mandeville place,0.00031
camomile street,0.00031
old vic,0.00031
blomfield road,0.00031
burlington arcade,0.00031
all england,0.00031
quiney,0.00031
east hyde,0.00031
bishopgate street,0.0003
gray s inn square,0.0003
bloody tower,0.0003
belsize lane,0.0003
london bank,0.0003
rylston,0.0003
goupil gallery,0.0003
st mark s vicarage,0.0003
st antholin,0.0003
cadogan hotel,0.0003
vapour baths,0.0003
broad gate,0.0003
west green road,0.0003
dulwich park,0.0003
coyent garden,0.0003
anerley,0.0003
ingestre road,0.0003
grosvenor house hotel,0.0003
vanburgh,0.0003
bermondsey abbey,0.0003
lots road,0.0003
eoehampton,0.0003
clissold park,0.0003
abingdon street,0.00029
eccleston street,0.00029
child s hill,0.00029
north st pancras,0.00029
clare market,0.00029
leadcnhall street,0.00029
modern britain,0.00029
sardinia street,0.00029
hampstead lane,0.00029
woolnoth,0.00029
millennium bridge,0.00029
rochester row,0.00029
shuldham,0.00029
st bride s churchyard,0.00029
ossulston,0.00029
islington park street,0.00028
hakluyt,0.00028
fleet river,0.00028
eltham palace,0.00028
stroud green road,0.00028
tothill fields,0.00028
